transaction_id,transaction_time,transaction_amount,merchant,category,user_age,user_gender,user_city,device_type,is_international,previous_fraud_flag,transaction_frequency,account_balance,fraud_risk_score,is_fraud
T2279,2024-01-01 21:19:00,52176,Croma,Shopping,41,Female,Delhi,Laptop,0,1,21,27429,0.461204,0
T2280,2024-01-01 21:20:00,51551,Flipkart,Luxury,44,Female,Pune,Mobile,1,0,10,78196,0.531204,0
T2281,2024-01-01 21:21:00,39692,Amazon,Shopping,53,Female,Delhi,Mobile,1,0,29,67783,0.531268,0
T2282,2024-01-01 21:22:00,87505,Croma,Luxury,50,Male,Mumbai,Laptop,1,0,29,48842,0.72252,1
T2283,2024-01-01 21:23:00,42128,Amazon,Shopping,51,Female,Pune,Laptop,0,0,12,5252,0.198512,0
T2284,2024-01-01 21:24:00,67230,Amazon,Electronics,53,Female,Indore,Mobile,0,0,27,9421,0.33642,0
T2285,2024-01-01 21:25:00,83929,Unknown,Shopping,60,Female,Mumbai,Mobile,1,0,9,42458,0.6582159999999999,0
T2286,2024-01-01 21:26:00,23603,Unknown,Luxury,55,Male,Indore,Mobile,0,0,13,62827,0.126912,0
T2287,2024-01-01 21:27:00,69953,Croma,Transport,52,Female,Indore,Laptop,1,0,38,49480,0.674812,0
T2288,2024-01-01 21:28:00,5076,Flipkart,Electronics,55,Male,Indore,Mobile,0,1,4,44626,0.230304,0
T2289,2024-01-01 21:29:00,89103,Flipkart,Electronics,34,Female,Bhopal,Laptop,0,0,2,52192,0.361412,0
T2290,2024-01-01 21:30:00,21998,Amazon,Electronics,22,Male,Mumbai,Mobile,0,0,29,76274,0.16049200000000002,0
T2291,2024-01-01 21:31:00,27371,Croma,Luxury,56,Male,Pune,Mobile,0,0,31,7253,0.18698400000000004,0
T2292,2024-01-01 21:32:00,77445,Flipkart,Shopping,61,Female,Pune,Laptop,0,0,35,14100,0.39728,0
T2293,2024-01-01 21:33:00,26359,Amazon,Transport,28,Male,Mumbai,Laptop,1,1,5,25834,0.617936,0
T2294,2024-01-01 21:34:00,27423,Flipkart,Shopping,20,Female,Delhi,Laptop,0,0,25,38992,0.172192,0
T2295,2024-01-01 21:35:00,16016,Croma,Transport,20,Female,Indore,Mobile,0,1,13,94521,0.29656400000000005,0
T2296,2024-01-01 21:36:00,15698,Zomato,Food,33,Female,Mumbai,Laptop,0,0,25,85881,0.12529200000000001,0
T2297,2024-01-01 21:37:00,87832,Swiggy,Luxury,37,Male,Delhi,Mobile,0,0,24,25649,0.411328,0
T2298,2024-01-01 21:38:00,42255,Zomato,Shopping,63,Male,Bhopal,Mobile,1,0,21,42117,0.52152,0
T2299,2024-01-01 21:39:00,17954,Croma,Transport,50,Male,Delhi,Mobile,1,0,1,46036,0.374316,0
T2300,2024-01-01 21:40:00,46976,Croma,Shopping,27,Male,Indore,Laptop,0,0,33,65030,0.27040400000000003,0
T2301,2024-01-01 21:41:00,84600,Amazon,Shopping,55,Male,Mumbai,Mobile,1,0,34,17412,0.7234,1
T2302,2024-01-01 21:42:00,78017,Zomato,Transport,44,Male,Bhopal,Laptop,0,1,18,98794,0.557068,0
T2303,2024-01-01 21:43:00,67076,Swiggy,Shopping,53,Female,Indore,Laptop,0,0,39,56629,0.365804,0
T2304,2024-01-01 21:44:00,89256,Amazon,Food,20,Male,Mumbai,Mobile,0,0,34,66311,0.44202400000000003,0
T2305,2024-01-01 21:45:00,80761,Zomato,Electronics,29,Male,Mumbai,Mobile,1,0,23,58959,0.680544,0
T2306,2024-01-01 21:46:00,36909,Croma,Food,23,Male,Indore,Mobile,0,0,35,85624,0.235136,0
T2307,2024-01-01 21:47:00,82315,Unknown,Electronics,60,Male,Bhopal,Laptop,0,0,10,59076,0.3542600000000001,0
T2308,2024-01-01 21:48:00,10938,Swiggy,Shopping,47,Male,Pune,Laptop,0,0,26,89330,0.10875200000000002,0
T2309,2024-01-01 21:49:00,87557,Zomato,Shopping,35,Female,Delhi,Laptop,1,0,32,18368,0.7302280000000001,1
T2310,2024-01-01 21:50:00,7456,Flipkart,Transport,19,Female,Indore,Mobile,0,0,12,75661,0.059824,0
T2311,2024-01-01 21:51:00,32733,Swiggy,Shopping,26,Male,Bhopal,Mobile,0,0,6,79975,0.145932,0
T2312,2024-01-01 21:52:00,54013,Croma,Food,54,Male,Delhi,Laptop,0,0,38,79857,0.311052,0
T2313,2024-01-01 21:53:00,56291,Unknown,Food,21,Female,Pune,Mobile,0,0,9,57115,0.24766400000000002,0
T2314,2024-01-01 21:54:00,3313,Croma,Transport,41,Female,Indore,Laptop,0,0,27,46023,0.080752,0
T2315,2024-01-01 21:55:00,99529,Flipkart,Luxury,51,Female,Mumbai,Laptop,0,0,16,16323,0.43811600000000006,0
T2316,2024-01-01 21:56:00,93036,Zomato,Electronics,21,Male,Delhi,Mobile,0,0,1,53100,0.37464400000000003,0
T2317,2024-01-01 21:57:00,28053,Flipkart,Food,63,Female,Indore,Mobile,1,0,6,37346,0.42721200000000004,0
T2318,2024-01-01 21:58:00,7610,Flipkart,Luxury,56,Female,Mumbai,Laptop,0,0,12,30769,0.06044,0
T2319,2024-01-01 21:59:00,11229,Unknown,Electronics,19,Male,Delhi,Laptop,0,0,33,33844,0.127416,0
T2320,2024-01-01 22:00:00,37836,Swiggy,Transport,58,Male,Delhi,Laptop,1,0,35,29505,0.538844,0
T2321,2024-01-01 22:01:00,43877,Swiggy,Luxury,60,Male,Pune,Mobile,0,0,10,5930,0.200508,0
T2322,2024-01-01 22:02:00,75422,Croma,Electronics,57,Male,Bhopal,Laptop,0,0,34,27762,0.38668800000000003,0
T2323,2024-01-01 22:03:00,27520,Zomato,Food,37,Male,Mumbai,Mobile,0,0,37,12333,0.20258000000000004,0
T2324,2024-01-01 22:04:00,86279,Unknown,Food,26,Male,Pune,Mobile,0,0,30,51101,0.420116,0
T2325,2024-01-01 22:05:00,86294,Swiggy,Electronics,48,Female,Bhopal,Mobile,1,0,28,61999,0.7151759999999999,1
T2326,2024-01-01 22:06:00,57067,Flipkart,Shopping,29,Female,Pune,Laptop,1,0,21,57749,0.580768,0
T2327,2024-01-01 22:07:00,48567,Swiggy,Shopping,32,Female,Indore,Mobile,0,0,7,37142,0.21176799999999998,0
T2328,2024-01-01 22:08:00,91321,Zomato,Transport,35,Male,Mumbai,Mobile,0,0,21,90178,0.417784,0
T2329,2024-01-01 22:09:00,98321,Croma,Shopping,34,Male,Mumbai,Mobile,0,1,29,66434,0.665784,0
T2330,2024-01-01 22:10:00,77195,Zomato,Electronics,30,Female,Indore,Mobile,0,0,14,18743,0.34378000000000003,0
T2331,2024-01-01 22:11:00,26710,Flipkart,Luxury,18,Male,Mumbai,Mobile,0,0,34,52531,0.19184,0
T2332,2024-01-01 22:12:00,28176,Croma,Luxury,18,Male,Indore,Mobile,0,0,39,81292,0.210204,0
T2333,2024-01-01 22:13:00,93845,Unknown,Food,31,Male,Pune,Laptop,0,0,30,88172,0.45038000000000006,0
T2334,2024-01-01 22:14:00,15562,Flipkart,Food,61,Male,Indore,Mobile,0,0,6,30555,0.07724800000000001,0
T2335,2024-01-01 22:15:00,85766,Flipkart,Electronics,53,Female,Bhopal,Mobile,0,0,13,76033,0.375564,0
T2336,2024-01-01 22:16:00,24817,Unknown,Luxury,23,Male,Pune,Mobile,0,0,30,18618,0.17426800000000003,0
T2337,2024-01-01 22:17:00,49951,Unknown,Luxury,26,Female,Pune,Laptop,0,0,18,28745,0.24480400000000002,0
T2338,2024-01-01 22:18:00,9317,Zomato,Food,57,Female,Delhi,Mobile,1,0,27,17822,0.404768,0
T2339,2024-01-01 22:19:00,96263,Unknown,Shopping,25,Female,Mumbai,Laptop,0,0,24,97055,0.445052,0
T2340,2024-01-01 22:20:00,79036,Unknown,Food,54,Female,Pune,Mobile,0,0,36,69694,0.406144,0
T2341,2024-01-01 22:21:00,19466,Unknown,Transport,22,Male,Delhi,Laptop,0,0,32,41906,0.157864,0
T2342,2024-01-01 22:22:00,4221,Unknown,Food,56,Male,Indore,Laptop,0,0,16,52402,0.056884000000000004,0
T2343,2024-01-01 22:23:00,73973,Zomato,Food,48,Female,Bhopal,Mobile,0,0,19,22980,0.343392,0
T2344,2024-01-01 22:24:00,83905,Amazon,Shopping,34,Female,Bhopal,Mobile,0,0,16,38408,0.37562000000000006,0
T2345,2024-01-01 22:25:00,94725,Unknown,Electronics,53,Male,Indore,Laptop,0,0,17,45670,0.4214,0
T2346,2024-01-01 22:26:00,77785,Flipkart,Shopping,23,Female,Delhi,Laptop,0,0,22,62421,0.36614,0
T2347,2024-01-01 22:27:00,16602,Zomato,Luxury,37,Male,Delhi,Mobile,0,0,18,97844,0.11140800000000001,0
T2348,2024-01-01 22:28:00,52330,Croma,Luxury,28,Male,Delhi,Mobile,0,0,35,99136,0.29682000000000003,0
T2349,2024-01-01 22:29:00,54331,Unknown,Food,45,Male,Bhopal,Laptop,1,0,19,87834,0.564824,0
T2350,2024-01-01 22:30:00,97200,Unknown,Food,60,Male,Pune,Mobile,0,0,15,83849,0.4263,0
T2351,2024-01-01 22:31:00,12481,Flipkart,Food,60,Female,Pune,Laptop,0,0,6,48223,0.06492400000000001,0
T2352,2024-01-01 22:32:00,85361,Amazon,Electronics,53,Female,Delhi,Mobile,0,1,2,48931,0.546444,0
T2353,2024-01-01 22:33:00,6536,Amazon,Shopping,33,Female,Mumbai,Mobile,0,0,34,81497,0.111144,0
T2354,2024-01-01 22:34:00,30211,Zomato,Electronics,20,Male,Mumbai,Mobile,1,0,36,90539,0.510844,0
T2355,2024-01-01 22:35:00,55138,Croma,Shopping,23,Male,Pune,Laptop,0,0,39,40420,0.318052,0
T2356,2024-01-01 22:36:00,74023,Zomato,Shopping,49,Female,Bhopal,Laptop,0,1,5,19468,0.508592,0
T2357,2024-01-01 22:37:00,70796,Zomato,Electronics,60,Female,Bhopal,Mobile,0,0,17,53313,0.32568400000000003,0
T2358,2024-01-01 22:38:00,83865,Unknown,Shopping,41,Male,Pune,Mobile,0,0,11,80906,0.36296000000000006,0
T2359,2024-01-01 22:39:00,67080,Flipkart,Food,45,Male,Bhopal,Laptop,0,0,37,39722,0.36082000000000003,0
T2360,2024-01-01 22:40:00,99967,Zomato,Electronics,32,Male,Bhopal,Laptop,0,0,21,58426,0.452368,0
T2361,2024-01-01 22:41:00,97283,Croma,Electronics,28,Male,Delhi,Mobile,0,0,25,86620,0.45163200000000003,0
T2362,2024-01-01 22:42:00,3604,Zomato,Shopping,44,Male,Pune,Laptop,0,0,25,39666,0.076916,0
T2363,2024-01-01 22:43:00,76219,Flipkart,Shopping,59,Male,Pune,Laptop,0,0,33,66408,0.38737600000000005,0
T2364,2024-01-01 22:44:00,69230,Flipkart,Electronics,31,Male,Indore,Mobile,0,0,9,19347,0.29942,0
T2365,2024-01-01 22:45:00,42322,Zomato,Luxury,55,Male,Mumbai,Mobile,0,0,7,93427,0.18678799999999998,0
T2366,2024-01-01 22:46:00,95564,Amazon,Luxury,64,Male,Bhopal,Laptop,0,0,2,41285,0.38725600000000004,0
T2367,2024-01-01 22:47:00,39971,Amazon,Food,62,Male,Bhopal,Laptop,0,0,33,56961,0.24238400000000004,0
T2368,2024-01-01 22:48:00,53951,Swiggy,Shopping,51,Female,Indore,Mobile,0,0,31,91291,0.293304,0
T2369,2024-01-01 22:49:00,78549,Zomato,Transport,57,Female,Delhi,Mobile,0,0,7,45162,0.33169600000000005,0
T2370,2024-01-01 22:50:00,76077,Flipkart,Electronics,22,Male,Delhi,Laptop,1,0,23,14745,0.6618080000000001,0
T2371,2024-01-01 22:51:00,61738,Flipkart,Luxury,34,Female,Delhi,Mobile,0,0,12,90932,0.27695200000000003,0
T2372,2024-01-01 22:52:00,66713,Swiggy,Luxury,19,Female,Delhi,Mobile,0,0,19,69447,0.314352,0
T2373,2024-01-01 22:53:00,44201,Swiggy,Shopping,31,Male,Delhi,Laptop,0,0,37,94189,0.26930400000000004,0
T2374,2024-01-01 22:54:00,50539,Croma,Shopping,23,Male,Bhopal,Laptop,0,0,37,90586,0.29465600000000003,0
T2375,2024-01-01 22:55:00,21289,Unknown,Luxury,55,Male,Bhopal,Laptop,0,0,15,41852,0.12265600000000002,0
T2376,2024-01-01 22:56:00,35786,Swiggy,Luxury,60,Male,Mumbai,Mobile,0,0,9,48179,0.165644,0
T2377,2024-01-01 22:57:00,40411,Flipkart,Transport,36,Male,Mumbai,Mobile,0,0,9,47542,0.184144,0
T2378,2024-01-01 22:58:00,43461,Unknown,Shopping,34,Female,Bhopal,Mobile,0,0,14,74942,0.208844,0
T2379,2024-01-01 22:59:00,80068,Croma,Transport,35,Female,Pune,Laptop,0,0,30,52045,0.395272,0
T2380,2024-01-01 23:00:00,2164,Amazon,Electronics,22,Female,Indore,Mobile,0,0,11,91068,0.03615600000000001,0
T2381,2024-01-01 23:01:00,91842,Flipkart,Luxury,60,Female,Pune,Mobile,0,0,30,84814,0.44236800000000004,0
T2382,2024-01-01 23:02:00,58094,Flipkart,Electronics,51,Male,Pune,Laptop,1,0,11,73212,0.5598759999999999,0
T2383,2024-01-01 23:03:00,19987,Flipkart,Transport,36,Female,Indore,Laptop,0,0,11,88229,0.10744800000000002,0
T2384,2024-01-01 23:04:00,73656,Amazon,Shopping,48,Female,Mumbai,Laptop,0,0,31,51399,0.372124,0
T2385,2024-01-01 23:05:00,90867,Swiggy,Shopping,52,Male,Indore,Laptop,1,0,34,60426,0.7484679999999999,1
T2386,2024-01-01 23:06:00,89221,Swiggy,Luxury,20,Male,Pune,Laptop,0,0,30,31570,0.431884,0
T2387,2024-01-01 23:07:00,5678,Amazon,Shopping,23,Male,Delhi,Mobile,0,0,39,54161,0.120212,0
T2388,2024-01-01 23:08:00,5576,Swiggy,Electronics,52,Female,Pune,Laptop,0,0,17,91718,0.064804,0
T2389,2024-01-01 23:09:00,80012,Zomato,Food,31,Female,Delhi,Laptop,0,0,23,73151,0.37754800000000005,0
T2390,2024-01-01 23:10:00,61080,Amazon,Electronics,45,Male,Pune,Mobile,1,0,4,48676,0.55432,0
T2391,2024-01-01 23:11:00,64814,Unknown,Shopping,60,Male,Indore,Laptop,0,0,10,66766,0.28425600000000006,0
T2392,2024-01-01 23:12:00,67675,Amazon,Food,40,Male,Indore,Mobile,0,0,39,20105,0.36819999999999997,0
T2393,2024-01-01 23:13:00,52446,Zomato,Shopping,33,Male,Bhopal,Mobile,0,0,16,37897,0.24978400000000003,0
T2394,2024-01-01 23:14:00,95594,Amazon,Luxury,35,Male,Bhopal,Mobile,0,0,36,8042,0.4723760000000001,0
T2395,2024-01-01 23:15:00,82008,Flipkart,Shopping,55,Female,Mumbai,Mobile,0,1,22,29712,0.5830320000000001,0
T2396,2024-01-01 23:16:00,21301,Zomato,Food,59,Male,Delhi,Mobile,1,0,37,88888,0.477704,0
T2397,2024-01-01 23:17:00,95179,Croma,Shopping,46,Female,Delhi,Mobile,1,0,8,6721,0.7007160000000001,1
T2398,2024-01-01 23:18:00,73813,Swiggy,Shopping,45,Male,Bhopal,Mobile,0,0,5,70960,0.307752,0
T2399,2024-01-01 23:19:00,24935,Flipkart,Transport,51,Female,Bhopal,Laptop,0,1,18,70132,0.34474,0
T2400,2024-01-01 23:20:00,76568,Amazon,Electronics,34,Female,Mumbai,Mobile,1,0,1,69812,0.608772,0
T2401,2024-01-01 23:21:00,45923,Croma,Food,23,Male,Indore,Laptop,1,0,27,40002,0.551192,0
T2402,2024-01-01 23:22:00,73941,Amazon,Shopping,38,Male,Pune,Laptop,0,0,3,30560,0.30326400000000003,0
T2403,2024-01-01 23:23:00,52755,Flipkart,Transport,35,Female,Pune,Laptop,0,0,34,53829,0.29602,0
T2404,2024-01-01 23:24:00,15825,Flipkart,Luxury,29,Female,Pune,Laptop,0,0,19,35581,0.11080000000000001,0
T2405,2024-01-01 23:25:00,57504,Flipkart,Electronics,53,Female,Indore,Mobile,0,0,12,92790,0.260016,0
T2406,2024-01-01 23:26:00,63446,Zomato,Luxury,39,Female,Bhopal,Mobile,1,0,22,19973,0.6087840000000001,0
T2407,2024-01-01 23:27:00,63495,Unknown,Electronics,28,Male,Bhopal,Laptop,0,0,35,6107,0.34148000000000006,0
T2408,2024-01-01 23:28:00,14133,Amazon,Luxury,22,Male,Mumbai,Laptop,0,1,15,42999,0.29403200000000007,0
T2409,2024-01-01 23:29:00,69137,Flipkart,Transport,19,Male,Indore,Laptop,0,0,10,14413,0.30154800000000004,0
T2410,2024-01-01 23:30:00,84798,Amazon,Shopping,43,Male,Bhopal,Mobile,0,0,18,82197,0.384192,0
T2411,2024-01-01 23:31:00,14915,Swiggy,Shopping,55,Female,Mumbai,Mobile,0,0,38,47323,0.15466000000000002,0
T2412,2024-01-01 23:32:00,39494,Flipkart,Food,22,Male,Delhi,Laptop,0,0,29,72840,0.23047600000000001,0
T2413,2024-01-01 23:33:00,59388,Croma,Food,23,Male,Mumbai,Mobile,0,0,18,31103,0.28255199999999997,0
T2414,2024-01-01 23:34:00,17293,Amazon,Luxury,64,Male,Indore,Mobile,0,1,21,18018,0.321672,0
T2415,2024-01-01 23:35:00,92118,Croma,Transport,53,Male,Delhi,Mobile,1,1,18,81364,0.913472,1
T2416,2024-01-01 23:36:00,13193,Unknown,Food,62,Male,Bhopal,Mobile,1,0,15,9260,0.39027199999999995,0
T2417,2024-01-01 23:37:00,69648,Croma,Shopping,37,Male,Mumbai,Laptop,0,0,1,56600,0.281092,0
T2418,2024-01-01 23:38:00,6884,Swiggy,Electronics,56,Male,Indore,Mobile,0,0,14,33603,0.062536,0
T2419,2024-01-01 23:39:00,77287,Croma,Shopping,34,Male,Mumbai,Mobile,0,0,11,9313,0.336648,0
T2420,2024-01-01 23:40:00,31034,Unknown,Food,64,Female,Pune,Laptop,1,0,26,89886,0.489136,0
T2421,2024-01-01 23:41:00,99133,Amazon,Luxury,44,Male,Bhopal,Laptop,0,0,1,87125,0.39903200000000005,0
T2422,2024-01-01 23:42:00,37317,Amazon,Shopping,63,Male,Indore,Laptop,1,0,2,70306,0.454268,0
T2423,2024-01-01 23:43:00,26580,Croma,Luxury,29,Female,Pune,Mobile,0,0,12,63407,0.13632,0
T2424,2024-01-01 23:44:00,27143,Amazon,Food,19,Male,Mumbai,Mobile,1,0,28,87639,0.478572,0
T2425,2024-01-01 23:45:00,78146,Amazon,Shopping,63,Male,Delhi,Laptop,0,0,38,19208,0.40758400000000006,0
T2426,2024-01-01 23:46:00,47362,Swiggy,Food,62,Male,Mumbai,Mobile,1,0,27,35234,0.556948,0
T2427,2024-01-01 23:47:00,38872,Flipkart,Transport,28,Male,Mumbai,Mobile,1,0,9,39314,0.477988,0
T2428,2024-01-01 23:48:00,33419,Flipkart,Food,62,Male,Delhi,Laptop,1,0,18,49500,0.47867599999999993,0
T2429,2024-01-01 23:49:00,49346,Croma,Food,37,Female,Indore,Laptop,0,1,24,67990,0.457384,0
T2430,2024-01-01 23:50:00,14304,Unknown,Transport,26,Female,Pune,Mobile,0,0,8,91896,0.077216,0
T2431,2024-01-01 23:51:00,94767,Croma,Transport,24,Male,Bhopal,Mobile,0,0,39,78954,0.476568,0
T2432,2024-01-01 23:52:00,32416,Amazon,Shopping,31,Male,Indore,Mobile,0,0,2,67920,0.134664,0
T2433,2024-01-01 23:53:00,62903,Croma,Electronics,40,Male,Indore,Mobile,0,0,19,65315,0.299112,0
T2434,2024-01-01 23:54:00,48771,Croma,Shopping,36,Female,Mumbai,Mobile,0,0,20,46507,0.24508400000000002,0
T2435,2024-01-01 23:55:00,42954,Unknown,Food,24,Female,Delhi,Laptop,0,0,23,34712,0.229316,0
T2436,2024-01-01 23:56:00,32372,Unknown,Food,55,Male,Pune,Mobile,1,0,36,32457,0.519488,0
T2437,2024-01-01 23:57:00,29501,Flipkart,Luxury,52,Female,Pune,Laptop,1,0,28,18310,0.488004,0
T2438,2024-01-01 23:58:00,37906,Croma,Transport,27,Female,Delhi,Laptop,0,0,12,53616,0.181624,0
T2439,2024-01-01 23:59:00,68830,Croma,Luxury,44,Male,Mumbai,Laptop,1,0,2,80359,0.5803200000000001,0
T2440,2024-01-02 00:00:00,81017,Zomato,Luxury,61,Male,Delhi,Mobile,0,0,18,60249,0.369068,0
T2441,2024-01-02 00:01:00,58737,Flipkart,Electronics,49,Female,Pune,Mobile,0,0,14,43081,0.26994799999999997,0
T2442,2024-01-02 00:02:00,43351,Flipkart,Electronics,35,Male,Pune,Mobile,0,0,28,58625,0.243404,0
T2443,2024-01-02 00:03:00,92983,Croma,Electronics,54,Male,Indore,Laptop,0,0,13,48179,0.404432,0
T2444,2024-01-02 00:04:00,41151,Zomato,Food,44,Male,Pune,Laptop,0,0,29,51944,0.23710399999999998,0
T2445,2024-01-02 00:05:00,39880,Croma,Luxury,28,Male,Bhopal,Laptop,0,0,21,13077,0.21202,0
T2446,2024-01-02 00:06:00,30556,Flipkart,Shopping,41,Male,Bhopal,Mobile,0,0,4,76677,0.132224,0
T2447,2024-01-02 00:07:00,90559,Flipkart,Luxury,35,Female,Mumbai,Laptop,0,1,1,27950,0.5647359999999999,0
T2448,2024-01-02 00:08:00,52831,Unknown,Transport,64,Male,Bhopal,Laptop,1,0,31,10639,0.588824,0
T2449,2024-01-02 00:09:00,61158,Swiggy,Transport,63,Male,Mumbai,Laptop,0,0,39,60906,0.342132,0
T2450,2024-01-02 00:10:00,45114,Croma,Electronics,59,Female,Delhi,Mobile,0,0,13,34892,0.212956,0
T2451,2024-01-02 00:11:00,66529,Croma,Luxury,50,Male,Delhi,Mobile,1,0,10,60305,0.5911160000000001,0
T2452,2024-01-02 00:12:00,19530,Croma,Transport,60,Male,Delhi,Mobile,1,0,7,50494,0.39562,0
T2453,2024-01-02 00:13:00,30899,Zomato,Luxury,44,Female,Indore,Laptop,0,1,36,9074,0.413596,0
T2454,2024-01-02 00:14:00,35966,Unknown,Luxury,35,Female,Bhopal,Laptop,0,0,25,52955,0.206364,0
T2455,2024-01-02 00:15:00,42527,Zomato,Transport,33,Male,Indore,Laptop,1,0,14,17698,0.505108,0
T2456,2024-01-02 00:16:00,65195,Flipkart,Shopping,62,Female,Bhopal,Mobile,0,0,25,39549,0.32328,0
T2457,2024-01-02 00:17:00,7609,Unknown,Luxury,27,Male,Bhopal,Mobile,0,1,13,69744,0.26293600000000006,0
T2458,2024-01-02 00:18:00,16744,Croma,Transport,25,Female,Delhi,Mobile,0,0,20,10785,0.11697600000000001,0
T2459,2024-01-02 00:19:00,39827,Zomato,Transport,34,Female,Indore,Laptop,0,1,19,78420,0.406808,0
T2460,2024-01-02 00:20:00,18609,Zomato,Luxury,43,Female,Indore,Laptop,0,0,14,58125,0.109436,0
T2461,2024-01-02 00:21:00,53821,Croma,Shopping,42,Female,Mumbai,Mobile,0,0,38,56658,0.310284,0
T2462,2024-01-02 00:22:00,87190,Flipkart,Food,58,Female,Bhopal,Mobile,0,0,38,14270,0.44376000000000004,0
T2463,2024-01-02 00:23:00,79360,Flipkart,Food,52,Female,Indore,Laptop,1,0,21,80798,0.66994,0
T2464,2024-01-02 00:24:00,50800,Amazon,Luxury,39,Female,Mumbai,Laptop,0,0,24,19565,0.2632,0
T2465,2024-01-02 00:25:00,48252,Unknown,Food,25,Male,Bhopal,Laptop,0,0,17,65967,0.23550800000000002,0
T2466,2024-01-02 00:26:00,85607,Croma,Transport,21,Male,Pune,Laptop,0,0,30,70291,0.417428,0
T2467,2024-01-02 00:27:00,35885,Croma,Food,33,Female,Bhopal,Laptop,0,0,22,60703,0.19854,0
T2468,2024-01-02 00:28:00,50658,Swiggy,Food,32,Female,Pune,Mobile,0,0,35,62397,0.29013200000000006,0
T2469,2024-01-02 00:29:00,91450,Swiggy,Transport,18,Male,Pune,Mobile,0,0,13,87430,0.3983,0
T2470,2024-01-02 00:30:00,59619,Swiggy,Food,48,Female,Delhi,Mobile,0,0,20,93640,0.288476,0
T2471,2024-01-02 00:31:00,14425,Amazon,Electronics,51,Male,Pune,Mobile,0,0,6,75072,0.0727,0
T2472,2024-01-02 00:32:00,23606,Flipkart,Shopping,48,Male,Pune,Mobile,1,1,12,14391,0.6244240000000001,0
T2473,2024-01-02 00:33:00,51724,Flipkart,Luxury,48,Female,Bhopal,Laptop,1,0,2,64056,0.511896,0
T2474,2024-01-02 00:34:00,14610,Zomato,Luxury,59,Female,Delhi,Mobile,0,0,14,22490,0.09344,0
T2475,2024-01-02 00:35:00,99665,Unknown,Electronics,44,Male,Delhi,Laptop,0,0,35,8620,0.48616000000000004,0
T2476,2024-01-02 00:36:00,45790,Unknown,Luxury,23,Female,Indore,Mobile,0,0,19,59882,0.23065999999999998,0
T2477,2024-01-02 00:37:00,12177,Unknown,Shopping,51,Male,Mumbai,Mobile,0,0,30,21096,0.12370800000000001,0
T2478,2024-01-02 00:38:00,25564,Flipkart,Shopping,51,Female,Mumbai,Mobile,0,0,35,44988,0.189756,0
T2479,2024-01-02 00:39:00,44598,Flipkart,Transport,48,Male,Pune,Mobile,0,0,33,87334,0.260892,0
T2480,2024-01-02 00:40:00,81521,Flipkart,Transport,56,Female,Delhi,Laptop,0,0,25,11796,0.38858400000000004,0
T2481,2024-01-02 00:41:00,12899,Flipkart,Food,55,Male,Mumbai,Laptop,0,0,33,96193,0.134096,0
T2482,2024-01-02 00:42:00,42275,Swiggy,Shopping,51,Male,Delhi,Mobile,0,0,28,83459,0.23910000000000003,0
T2483,2024-01-02 00:43:00,5889,Zomato,Luxury,57,Female,Bhopal,Mobile,0,0,25,59557,0.086056,0
T2484,2024-01-02 00:44:00,10936,Croma,Shopping,25,Female,Delhi,Laptop,1,0,7,10043,0.361244,0
T2485,2024-01-02 00:45:00,49964,Unknown,Electronics,54,Female,Indore,Mobile,0,0,22,32895,0.254856,0
T2486,2024-01-02 00:46:00,79723,Swiggy,Transport,38,Male,Indore,Laptop,0,0,12,67565,0.348892,0
T2487,2024-01-02 00:47:00,16902,Unknown,Luxury,18,Female,Indore,Mobile,0,0,15,61374,0.10510800000000001,0
T2488,2024-01-02 00:48:00,16842,Swiggy,Transport,32,Male,Indore,Mobile,0,0,24,13394,0.12736799999999998,0
T2489,2024-01-02 00:49:00,92702,Zomato,Electronics,26,Male,Bhopal,Mobile,1,0,8,22489,0.6908080000000001,0
T2490,2024-01-02 00:50:00,74344,Croma,Food,31,Female,Indore,Laptop,0,1,22,70095,0.5523760000000001,0
T2491,2024-01-02 00:51:00,44300,Unknown,Shopping,27,Male,Indore,Mobile,0,0,3,39135,0.18470000000000003,0
T2492,2024-01-02 00:52:00,35140,Amazon,Transport,59,Female,Bhopal,Mobile,0,0,5,84675,0.15306,0
T2493,2024-01-02 00:53:00,75484,Croma,Transport,43,Female,Bhopal,Mobile,0,1,34,89832,0.5869359999999999,0
T2494,2024-01-02 00:54:00,75007,Unknown,Transport,58,Male,Indore,Laptop,0,0,6,80159,0.31502800000000003,0
T2495,2024-01-02 00:55:00,97831,Swiggy,Electronics,28,Male,Delhi,Mobile,0,0,23,81512,0.448824,0
T2496,2024-01-02 00:56:00,5763,Swiggy,Luxury,59,Male,Mumbai,Mobile,0,0,29,11668,0.095552,0
T2497,2024-01-02 00:57:00,1764,Zomato,Electronics,51,Male,Mumbai,Laptop,0,0,4,43684,0.017056,0
T2498,2024-01-02 00:58:00,35401,Flipkart,Shopping,47,Female,Indore,Laptop,1,0,9,69934,0.464104,0
T2499,2024-01-02 00:59:00,17550,Croma,Transport,56,Female,Delhi,Mobile,0,0,16,41320,0.1102,0
T2500,2024-01-02 01:00:00,88441,Swiggy,Electronics,24,Male,Mumbai,Mobile,0,0,11,33949,0.38126400000000005,0
T2501,2024-01-02 01:01:00,93667,Zomato,Electronics,61,Female,Indore,Laptop,0,0,8,46127,0.394668,0
